hallmark_name	comparison	pathway_score_difference	tukey_p_value	cg	library_type	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Second Malignancy-Deceased	0.4154841539886244	0.7778343890634576	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Progressive-Diagnosis	0.0077461488153598435	0.9999637751123411	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Second Malignancy-Diagnosis	0.6578786121616227	0.0909672520004724	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Second Malignancy-Progressive	0.6501324633462628	0.14430510687144438	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	Diagnosis-Deceased	-0.0691834728282617	0.9787355150731016	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	Progressive-Deceased	0.008517268341433515	0.9999635860711433	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	Second Malignancy-Deceased	0.3730542985511649	0.3067526112382014	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	Progressive-Diagnosis	0.07770074116969522	0.770460676705091	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	Second Malignancy-Diagnosis	0.4422377713794266	0.010328848400273483	Medulloblastoma	stranded	0.5164424200136741	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	Second Malignancy-Progressive	0.3645370302097314	0.0688942041630568	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	Diagnosis-Deceased	-0.14228445343374424	0.8463767901717442	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	Progressive-Deceased	-0.06883133562529603	0.9815148858639534	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	Second Malignancy-Deceased	0.2179700834806914	0.7232952685702376	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	Progressive-Diagnosis	0.07345311780844821	0.795590767943021	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	Second Malignancy-Diagnosis	0.36025453691443565	0.04217661545890816	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	Second Malignancy-Progressive	0.28680141910598744	0.19297875972246026	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	Diagnosis-Deceased	-0.06251342019538822	0.9892498739316704	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	Progressive-Deceased	-0.007907221582341056	0.9999805081968738	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	Second Malignancy-Deceased	0.32403232082566014	0.5394129764304061	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	Progressive-Diagnosis	0.05460619861304716	0.933204718036279	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	Second Malignancy-Diagnosis	0.38654574102104833	0.06329368675386204	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_FATTY_ACID_METABOLISM	Second Malignancy-Progressive	0.33193954240800116	0.18913918673736685	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	Diagnosis-Deceased	-0.09177388518794077	0.9039965273190089	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	Progressive-Deceased	-0.004891719959551566	0.9999848824973758	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	Second Malignancy-Deceased	-0.7439416017545304	6.535931803055561e-4	Medulloblastoma	stranded	0.03267965901527781	TRUE	FALSE
HALLMARK_G2M_CHECKPOINT	Progressive-Diagnosis	0.08688216522838921	0.511427827565327	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_G2M_CHECKPOINT	Second Malignancy-Diagnosis	-0.6521677165665897	4.961117020196859e-6	Medulloblastoma	stranded	2.4805585100984295e-4	TRUE	TRUE
HALLMARK_G2M_CHECKPOINT	Second Malignancy-Progressive	-0.7390498817949789	2.931119608917676e-6	Medulloblastoma	stranded	1.465559804458838e-4	TRUE	TRUE
HALLMARK_GLYCOLYSIS	Diagnosis-Deceased	-0.3072362718526943	0.4438119263976089	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	Progressive-Deceased	-0.18643754803805526	0.817215550637608	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	Second Malignancy-Deceased	0.13730710206434335	0.9403254205839275	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	Progressive-Diagnosis	0.12079872381463908	0.5719943064254324	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	Second Malignancy-Diagnosis	0.4445433739170377	0.028541406785684065	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_GLYCOLYSIS	Second Malignancy-Progressive	0.3237446501023986	0.2127423787040189	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	Diagnosis-Deceased	-0.4610130546139726	0.1986923961954501	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	Progressive-Deceased	-0.20112323683644973	0.8292514174399961	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	Second Malignancy-Deceased	-0.5081012523185685	0.256757645317923	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	Progressive-Diagnosis	0.25988981777752285	0.08291823712097401	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	Second Malignancy-Diagnosis	-0.04708819770459599	0.9913667227205853	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HEDGEHOG_SIGNALING	Second Malignancy-Progressive	-0.3069780154821188	0.3368631089823715	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	Diagnosis-Deceased	-0.005499528588274183	0.9999804991098498	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	Progressive-Deceased	0.05474202748719606	0.9842923306996896	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	Second Malignancy-Deceased	0.2012446640533035	0.662999313898939	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	Progressive-Diagnosis	0.06024155607547024	0.8076497752097107	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	Second Malignancy-Diagnosis	0.20674419264157767	0.2389367099406371	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HEME_METABOLISM	Second Malignancy-Progressive	0.14650263656610743	0.5988238679929175	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HYPOXIA	Diagnosis-Deceased	-0.4131467027141787	0.21748029115836043	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HYPOXIA	Progressive-Deceased	-0.33647924170214144	0.42642487793879114	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HYPOXIA	Second Malignancy-Deceased	-0.031115446183134277	0.9992583889138527	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HYPOXIA	Progressive-Diagnosis	0.07666746101203725	0.8498182444626995	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HYPOXIA	Second Malignancy-Diagnosis	0.3820312565310444	0.07866008007500214	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_HYPOXIA	Second Malignancy-Progressive	0.30536379551900716	0.2728366504228861	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_IL2_STAT5_SIGNALING	Diagnosis-Deceased	0.015373947594926718	0.9998766113826614	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_IL2_STAT5_SIGNALING	Progressive-Deceased	0.07677682086913562	0.9873392636453148	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_IL2_STAT5_SIGNALING	Second Malignancy-Deceased	0.3868973562631226	0.474411243033782	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_IL2_STAT5_SIGNALING	Progressive-Diagnosis	0.0614028732742089	0.9298717854751553	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_IL2_STAT5_SIGNALING	Second Malignancy-Diagnosis	0.3715234086681959	0.1249785634744135	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_IL2_STAT5_SIGNALING	Second Malignancy-Progressive	0.310120535393987	0.31729542752114837	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	Diagnosis-Deceased	0.03933961426757526	0.998049336323067	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	Progressive-Deceased	0.07605709213950429	0.9882334542295745	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	Second Malignancy-Deceased	0.5491298781291796	0.20101713666164034	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	Progressive-Diagnosis	0.03671747787192903	0.9842273983986702	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	Second Malignancy-Diagnosis	0.5097902638616043	0.023161380849133884	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	Second Malignancy-Progressive	0.4730727859896753	0.06477663713036852	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	Diagnosis-Deceased	0.06465069822065772	0.9924508366105007	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	Progressive-Deceased	0.1017915174423692	0.9756240507212923	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	Second Malignancy-Deceased	0.558654882014914	0.21678738317424984	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	Progressive-Diagnosis	0.037140819221711474	0.9854483127801452	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	Second Malignancy-Diagnosis	0.4940041837942562	0.03706294402353061	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	Second Malignancy-Progressive	0.45686336457254473	0.09470400247834232	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	Diagnosis-Deceased	0.08489392668212814	0.9667603662671931	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	Progressive-Deceased	0.10195067154826176	0.9517559731487086	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	Second Malignancy-Deceased	0.4228657618997306	0.2450428293075554	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	Progressive-Diagnosis	0.017056744866133622	0.9970017693602593	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	Second Malignancy-Diagnosis	0.33797183521760243	0.08151953953286606	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	Second Malignancy-Progressive	0.3209150903514688	0.15508921062958647	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	Diagnosis-Deceased	0.060306014703345845	0.9857479356351295	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	Progressive-Deceased	0.07828609473264059	0.9738484600271491	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	Second Malignancy-Deceased	0.4177758826882233	0.21926521165702928	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	Progressive-Diagnosis	0.017980080029294743	0.9959765596066961	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	Second Malignancy-Diagnosis	0.35746986798487745	0.046309796396291625	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	Second Malignancy-Progressive	0.3394897879555827	0.09922162340011376	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	Diagnosis-Deceased	-0.09695672839469502	0.6276871366200584	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	Progressive-Deceased	-0.04056891774196972	0.9625236946570022	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	Second Malignancy-Deceased	-0.16535002795247883	0.3321085437632706	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	Progressive-Diagnosis	0.0563878106527253	0.4355426483873718	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	Second Malignancy-Diagnosis	-0.06839329955778381	0.647967253771597	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_DN	Second Malignancy-Progressive	-0.12478111021050911	0.23293253172300643	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Diagnosis-Deceased	0.10550494619107204	0.9484511449378779	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Progressive-Deceased	0.11996128652116933	0.9360851475991778	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Second Malignancy-Deceased	0.3646548270282809	0.4178997055211543	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Progressive-Diagnosis	0.014456340330097295	0.9984674730916707	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Second Malignancy-Diagnosis	0.2591498808372089	0.28709093816843934	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_KRAS_SIGNALING_UP	Second Malignancy-Progressive	0.2446935405071116	0.412292159106768	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Diagnosis-Deceased	-0.1380615567517531	0.5639689955238503	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Progressive-Deceased	-0.06766795819145621	0.9270989665097831	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Second Malignancy-Deceased	-0.3730699112237785	0.03178777384741205	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Progressive-Diagnosis	0.07039359856029691	0.47693377837835593	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Second Malignancy-Diagnosis	-0.23500835447202542	0.025228129120526743	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MITOTIC_SPINDLE	Second Malignancy-Progressive	-0.3054019530323223	0.006707769167500266	Medulloblastoma	stranded	0.3353884583750133	TRUE	FALSE
HALLMARK_MTORC1_SIGNALING	Diagnosis-Deceased	-0.3051730822345722	0.611370848925611	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Progressive-Deceased	-0.2139124678161219	0.8426184848016729	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Second Malignancy-Deceased	0.08222909032627085	0.9921852429427733	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Progressive-Diagnosis	0.09126061441845029	0.8512588829237188	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Second Malignancy-Diagnosis	0.38740217256084303	0.16394709766419358	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MTORC1_SIGNALING	Second Malignancy-Progressive	0.29614155814239274	0.4487350807172191	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Diagnosis-Deceased	-0.08399076633501673	0.9829289357867077	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Progressive-Deceased	0.05936755135652677	0.9946506684167169	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Second Malignancy-Deceased	0.00400132163183857	0.9999988477116737	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Progressive-Diagnosis	0.1433583176915435	0.5368289101033061	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Second Malignancy-Diagnosis	0.0879920879668553	0.9515733422776849	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V1	Second Malignancy-Progressive	-0.0553662297246882	0.990086947357461	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Diagnosis-Deceased	0.21982168193386076	0.8534767028075799	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Progressive-Deceased	0.4750973657377252	0.37417925315626344	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Second Malignancy-Deceased	0.1598747867809045	0.9609092688715244	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Progressive-Diagnosis	0.25527568380386445	0.2077816506673854	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Second Malignancy-Diagnosis	-0.05994689515295626	0.9902782883097514	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYC_TARGETS_V2	Second Malignancy-Progressive	-0.3152225789568207	0.48584023872259796	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Diagnosis-Deceased	-0.30460824469811376	0.2663769296600471	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Progressive-Deceased	-0.21712995173059882	0.58994529235659	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Second Malignancy-Deceased	0.03427291174341138	0.9979746563992615	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Progressive-Diagnosis	0.08747829296751491	0.6493113801269028	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Second Malignancy-Diagnosis	0.3388811564415251	0.03980470786075463	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_MYOGENESIS	Second Malignancy-Progressive	0.2514028634740102	0.23718864365152892	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	Diagnosis-Deceased	0.04439361096495187	0.9954747828851327	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	Progressive-Deceased	0.1739050051932326	0.8229182270739869	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	Second Malignancy-Deceased	0.5686603355328625	0.08775668319349617	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	Progressive-Diagnosis	0.12951139422828073	0.4679906040297628	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_NOTCH_SIGNALING	Second Malignancy-Diagnosis	0.5242667245679107	0.005037123502630303	Medulloblastoma	stranded	0.25185617513151515	TRUE	FALSE
HALLMARK_NOTCH_SIGNALING	Second Malignancy-Progressive	0.3947553303396299	0.07136550229064942	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	Diagnosis-Deceased	-0.10645140496464753	0.9820484278120784	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	Progressive-Deceased	-0.09128641416883504	0.990067711441142	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	Second Malignancy-Deceased	0.41059572667706096	0.6315709331490382	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	Progressive-Diagnosis	0.015164990795812489	0.9994338114354254	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	Second Malignancy-Diagnosis	0.5170471316417085	0.08863596429795506	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	Second Malignancy-Progressive	0.501882140845896	0.15187209605701757	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_P53_PATHWAY	Diagnosis-Deceased	-0.0011004595898071456	0.9999999557512993	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_P53_PATHWAY	Progressive-Deceased	0.0807411029782823	0.9856880726107549	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_P53_PATHWAY	Second Malignancy-Deceased	0.45517417803564547	0.3423470840477738	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_P53_PATHWAY	Progressive-Diagnosis	0.08184156256808944	0.8545834254512616	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_P53_PATHWAY	Second Malignancy-Diagnosis	0.4562746376254526	0.04529205261711389	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_P53_PATHWAY	Second Malignancy-Progressive	0.3744330750573632	0.18040307643161402	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PANCREAS_BETA_CELLS	Diagnosis-Deceased	-0.288341761761238	0.3231885538548721	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PANCREAS_BETA_CELLS	Progressive-Deceased	-0.23703540105793608	0.5319075150039849	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PANCREAS_BETA_CELLS	Second Malignancy-Deceased	-0.542825073608486	0.050759635316410034	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PANCREAS_BETA_CELLS	Progressive-Diagnosis	0.05130636070330189	0.9044427792077063	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PANCREAS_BETA_CELLS	Second Malignancy-Diagnosis	-0.25448331184724804	0.17469828499338047	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PANCREAS_BETA_CELLS	Second Malignancy-Progressive	-0.3057896725505499	0.11981835637129756	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PEROXISOME	Diagnosis-Deceased	0.035540639287818365	0.9958743029144909	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PEROXISOME	Progressive-Deceased	0.09072790728102817	0.9466918651571983	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PEROXISOME	Second Malignancy-Deceased	0.1370648692301657	0.8851009524198847	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PEROXISOME	Progressive-Diagnosis	0.055187267993209804	0.8710379647481551	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PEROXISOME	Second Malignancy-Diagnosis	0.10152422994234733	0.812405734489994	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PEROXISOME	Second Malignancy-Progressive	0.04633696194913753	0.9824244259751254	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	Diagnosis-Deceased	-0.10502079925627217	0.9470362193172424	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	Progressive-Deceased	0.0024990912994057868	0.9999993052076019	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	Second Malignancy-Deceased	0.37454591388828656	0.38252404290100406	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	Progressive-Diagnosis	0.10751989055567795	0.6236383230661567	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	Second Malignancy-Diagnosis	0.47956671314455873	0.011445696790816307	Medulloblastoma	stranded	0.5722848395408153	FALSE	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	Second Malignancy-Progressive	0.3720468225888808	0.0996755900412809	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PROTEIN_SECRETION	Diagnosis-Deceased	0.17145436809982484	0.9307064355900744	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PROTEIN_SECRETION	Progressive-Deceased	0.23243728844281003	0.8649307491134183	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PROTEIN_SECRETION	Second Malignancy-Deceased	0.8680715593914499	0.077911066149985	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PROTEIN_SECRETION	Progressive-Diagnosis	0.06098292034298519	0.9657650639885857	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_PROTEIN_SECRETION	Second Malignancy-Diagnosis	0.696617191291625	0.013239640568424194	Medulloblastoma	stranded	0.6619820284212097	FALSE	FALSE
HALLMARK_PROTEIN_SECRETION	Second Malignancy-Progressive	0.6356342709486398	0.04630369124784506	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Diagnosis-Deceased	-0.2530749276798421	0.36042810101189904	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Progressive-Deceased	-0.0964508338191119	0.9290542598105322	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Second Malignancy-Deceased	0.049082109975489424	0.9927628542990204	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Progressive-Diagnosis	0.15662409386073017	0.13829327444651163	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Second Malignancy-Diagnosis	0.30215703765533153	0.051620268583850604	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Second Malignancy-Progressive	0.14553294379460133	0.626876949780443	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_SPERMATOGENESIS	Diagnosis-Deceased	-0.10273891909646325	0.622989957668941	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_SPERMATOGENESIS	Progressive-Deceased	-0.13919637034023213	0.415805356082657	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_SPERMATOGENESIS	Second Malignancy-Deceased	-0.4595318060952347	7.439500274217803e-4	Medulloblastoma	stranded	0.037197501371089015	TRUE	FALSE
HALLMARK_SPERMATOGENESIS	Progressive-Diagnosis	-0.03645745124376888	0.7834176728319513	Medulloblastoma	stranded	1	FALSE	FALSE
HALLMARK_SPERMATOGENESIS	Second Malignancy-Diagnosis	-0.35679288699877143	3.4795654845654056e-5	Medulloblastoma	stranded	0.0017397827422827028	TRUE	TRUE
